1.0000	0.0000	0.0000
0.9969	0.0000	0.0000
0.9929	0.0000	0.0000
0.9882	0.0000	0.0000
0.9826	0.0000	0.0000
0.9759	0.0000	0.0000
0.9677	0.0000	0.0000
0.9579	0.0000	0.0000
0.9461	0.0000	0.0000
0.9326	0.0000	0.0000
0.9179	0.0000	0.0000
0.9023	0.0000	0.0000
0.8863	0.0000	0.0000
0.8700	0.0000	0.0000
0.8537	0.0000	0.0000
0.8373	0.0000	0.0000
0.8209	0.0000	0.0000
0.8045	0.0000	0.0000
0.7881	0.0000	0.0000
0.7717	0.0000	0.0000
0.7553	0.0000	0.0000
0.7390	0.0000	0.0000
0.7226	0.0000	0.0000
0.7063	0.0000	0.0000
0.6900	0.0000	0.0000
0.6737	0.0000	0.0000
0.6575	0.0000	0.0000
0.6413	0.0000	0.0000
0.6251	0.0000	0.0000
0.6090	0.0000	0.0000
0.5929	0.0000	0.0000
0.5769	0.0000	0.0000
0.5609	0.0000	0.0000
0.5451	0.0000	0.0000
0.5293	0.0000	0.0000
0.5135	0.0000	0.0000
0.4979	0.0000	0.0000
0.4825	0.0000	0.0000
0.4672	0.0000	0.0000
0.4520	0.0000	0.0000
0.4371	0.0000	0.0000
0.4225	0.0000	0.0000
0.4083	0.0000	0.0000
0.3944	0.0000	0.0000
0.3812	0.0000	0.0000
0.3686	0.0000	0.0000
0.3569	0.0000	0.0000
0.3465	0.0000	0.0000
0.3377	0.0000	0.0000
0.3310	0.0000	0.0000
0.3270	0.0000	0.0000
0.3261	0.0000	0.0000
0.3282	0.0000	0.0000
0.3331	0.0000	0.0000
0.3402	0.0000	0.0000
0.3490	0.0000	0.0000
0.3588	0.0000	0.0000
0.3693	0.0000	0.0000
0.3802	0.0000	0.0000
0.3912	0.0000	0.0000
0.4022	0.0000	0.0000
0.4130	0.0000	0.0000
0.4234	0.0000	0.0000
0.4334	0.0000	0.0000
0.4427	0.0000	0.0000
0.4512	0.0000	0.0000
0.4588	0.0000	0.0000
0.4656	0.0000	0.0000
0.4714	0.0000	0.0000
0.4765	0.0000	0.0000
0.4808	0.0000	0.0000
0.4846	0.0000	0.0000
0.4878	0.0000	0.0000
0.4906	0.0000	0.0000
0.4929	0.0000	0.0000
0.4949	0.0000	0.0000
0.4965	0.0000	0.0000
0.4978	0.0000	0.0000
0.4988	0.0000	0.0000
0.4995	0.0000	0.0000
0.4999	0.0000	0.0000
0.5000	0.0000	0.0000
0.4998	0.0000	0.0000
0.4992	0.0000	0.0000
0.4982	0.0000	0.0000
0.4969	0.0000	0.0000
0.4951	0.0000	0.0000
0.4929	0.0000	0.0000
0.4904	0.0000	0.0000
0.4874	0.0000	0.0000
0.4840	0.0000	0.0000
0.4801	0.0000	0.0000
0.4756	0.0000	0.0000
0.4703	0.0000	0.0000
0.4641	0.0000	0.0000
0.4568	0.0000	0.0000
0.4482	0.0000	0.0000
0.4382	0.0000	0.0000
0.4268	0.0000	0.0000
0.4140	0.0000	0.0000
0.4003	0.0000	0.0000
0.3859	0.0000	0.0000
0.3713	0.0000	0.0000
0.3567	0.0000	0.0000
0.3424	0.0000	0.0000
0.3286	0.0000	0.0000
0.3157	0.0000	0.0000
0.3045	0.0000	0.0000
0.2961	0.0000	0.0000
0.2923	0.0000	0.0000
0.2945	0.0000	0.0000
0.3019	0.0000	0.0000
0.3128	0.0000	0.0000
0.3258	0.0000	0.0000
0.3399	0.0000	0.0000
0.3547	0.0000	0.0000
0.3701	0.0000	0.0000
0.3857	0.0000	0.0000
0.4016	0.0000	0.0000
0.4176	0.0000	0.0000
0.4337	0.0000	0.0000
0.4499	0.0000	0.0000
0.4662	0.0000	0.0000
0.4826	0.0000	0.0000
0.4990	0.0000	0.0000
0.5155	0.0000	0.0000
0.5320	0.0000	0.0000
0.5486	0.0000	0.0000
0.5652	0.0000	0.0000
0.5819	0.0000	0.0000
0.5985	0.0000	0.0000
0.6152	0.0000	0.0000
0.6320	0.0000	0.0000
0.6487	0.0000	0.0000
0.6655	0.0000	0.0000
0.6822	0.0000	0.0000
0.6990	0.0000	0.0000
0.7158	0.0000	0.0000
0.7326	0.0000	0.0000
0.7495	0.0000	0.0000
0.7663	0.0000	0.0000
0.7831	0.0000	0.0000
0.8000	0.0000	0.0000
0.8168	0.0000	0.0000
0.8336	0.0000	0.0000
0.8504	0.0000	0.0000
0.8672	0.0000	0.0000
0.8838	0.0000	0.0000
0.9002	0.0000	0.0000
0.9162	0.0000	0.0000
0.9313	0.0000	0.0000
0.9451	0.0000	0.0000
0.9572	0.0000	0.0000
0.9672	0.0000	0.0000
0.9755	0.0000	0.0000
0.9824	0.0000	0.0000
0.9880	0.0000	0.0000
0.9928	0.0000	0.0000
0.9969	0.0000	0.0000
1.0000	0.0000	0.0000
