0.00000	3.90000	0.05806	-1.95506	-2.00000	-2.00000	-2.00000	2.00000
0.00109	3.90109	0.05718	-1.95602	-1.95576	-1.96456	-1.99670	1.99670
0.00190	3.90190	0.05652	-1.95660	-1.92188	-1.93765	-1.99425	1.99425
0.00193	3.90193	0.05649	-1.95662	-1.92057	-1.93661	-1.99415	1.99415
0.00195	3.90195	0.05648	-1.95663	-1.91973	-1.93594	-1.99409	1.99409
0.00247	3.90247	0.05605	-1.95694	-1.89735	-1.91825	-1.99250	1.99250
0.01987	3.91987	0.04190	-1.93984	-1.08468	-1.28742	-1.94050	1.94050
0.04089	3.94089	0.02081	-1.85204	-0.23873	-0.57053	-1.87948	1.87948
0.04202	3.94202	0.02117	-1.84537	-0.20357	-0.53698	-1.87625	1.87625
0.04265	3.94265	0.02137	-1.84160	-0.18461	-0.51866	-1.87447	1.87447
0.04268	3.94268	0.02138	-1.84141	-0.18368	-0.51776	-1.87438	1.87438
0.04270	3.94270	0.02139	-1.84129	-0.18308	-0.51718	-1.87432	1.87432
0.04284	3.94284	0.02144	-1.84040	-0.17872	-0.51294	-1.87390	1.87390
0.06391	3.96391	0.02824	-1.68069	0.24366	-0.02174	-1.81485	1.81485
0.06489	3.96489	0.02993	-1.67182	0.25398	-0.00484	-1.81215	1.81215
0.06505	3.96505	0.03021	-1.67038	0.25558	-0.00215	-1.81171	1.81171
0.06532	3.96532	0.03068	-1.66790	0.25827	0.00241	-1.81097	1.81097
0.08102	3.98102	0.05787	-1.50985	0.33041	0.20121	-1.76825	1.76825
0.08181	3.98181	0.05834	-1.50128	0.33037	0.20796	-1.76615	1.76615
0.08231	3.98231	0.05864	-1.49567	0.33019	0.21221	-1.76479	1.76479
0.08262	3.98262	0.05883	-1.49224	0.33003	0.21474	-1.76396	1.76396
0.08264	3.98264	0.05884	-1.49202	0.33001	0.21490	-1.76390	1.76390
0.08280	3.98280	0.05893	-1.49030	0.32991	0.21615	-1.76349	1.76349
0.10014	4.00014	0.06931	-1.28367	0.26781	0.29584	-1.71760	1.71760
0.11992	4.01992	0.07039	-1.02008	0.14237	0.27883	-1.66674	1.66674
0.12080	4.02080	0.07093	-1.00790	0.13684	0.27635	-1.66452	1.66452
0.12161	4.02161	0.07144	-0.99657	0.13174	0.27394	-1.66247	1.66247
0.12164	4.02164	0.07146	-0.99613	0.13155	0.27385	-1.66239	1.66239
0.12166	4.02166	0.07147	-0.99585	0.13142	0.27379	-1.66234	1.66234
0.12180	4.02180	0.07157	-0.99379	0.13051	0.27335	-1.66197	1.66197
0.14090	4.04090	0.08352	-0.71950	0.02884	0.19852	-1.61444	1.61444
0.16361	4.06361	0.10460	-0.38418	-0.03419	0.09882	-1.55964	1.55964
0.16483	4.06483	0.10535	-0.36615	-0.03586	0.09390	-1.55675	1.55675
0.16498	4.06498	0.10544	-0.36401	-0.03604	0.09332	-1.55640	1.55640
0.16506	4.06506	0.10549	-0.36285	-0.03615	0.09300	-1.55622	1.55622
0.16563	4.06563	0.10584	-0.35440	-0.03686	0.09073	-1.55486	1.55486
0.16571	4.06571	0.10590	-0.35319	-0.03696	0.09040	-1.55467	1.55467
0.16625	4.06625	0.10622	-0.34534	-0.03759	0.08831	-1.55341	1.55341
0.16628	4.06628	0.10624	-0.34489	-0.03763	0.08818	-1.55334	1.55334
0.16630	4.06630	0.10626	-0.34459	-0.03765	0.08811	-1.55329	1.55329
0.16670	4.06670	0.10650	-0.33866	-0.03811	0.08653	-1.55234	1.55234
0.18361	4.08361	0.11693	-0.09284	-0.04488	0.02915	-1.51296	1.51296
0.20047	4.10047	0.12655	0.14238	-0.03568	-0.00929	-1.47468	1.47468
0.20102	4.10102	0.12797	0.14993	-0.03523	-0.01024	-1.47343	1.47343
0.20179	4.10179	0.12993	0.16029	-0.03461	-0.01152	-1.47171	1.47171
0.20182	4.10182	0.13001	0.16071	-0.03458	-0.01157	-1.47164	1.47164
0.20184	4.10184	0.13006	0.16098	-0.03457	-0.01161	-1.47160	1.47160
0.20199	4.10199	0.13045	0.16303	-0.03444	-0.01185	-1.47126	1.47126
0.21999	4.11999	0.17643	0.39531	-0.01865	-0.03175	-1.43156	1.43156
0.24083	4.14083	0.27948	0.63460	-0.00348	-0.03619	-1.38691	1.38691
0.24173	4.14173	0.28478	0.64409	-0.00298	-0.03606	-1.38502	1.38502
0.24225	4.14225	0.28781	0.64950	-0.00270	-0.03598	-1.38394	1.38394
0.24228	4.14228	0.28800	0.64983	-0.00268	-0.03597	-1.38387	1.38387
0.24253	4.14253	0.28946	0.65242	-0.00255	-0.03593	-1.38335	1.38335
0.24268	4.14268	0.29038	0.65406	-0.00247	-0.03590	-1.38302	1.38302
0.26317	4.16317	0.41106	0.84786	0.00476	-0.02837	-1.34062	1.34062
0.26429	4.16429	0.41885	0.85724	0.00496	-0.02781	-1.33835	1.33835
0.26470	4.16470	0.42173	0.86067	0.00503	-0.02760	-1.33751	1.33751
0.26484	4.16484	0.42270	0.86182	0.00506	-0.02753	-1.33722	1.33722
0.28086	4.18086	0.53449	0.98098	0.00617	-0.01888	-1.30505	1.30505
0.28171	4.18171	0.53918	0.98655	0.00616	-0.01842	-1.30336	1.30336
0.28217	4.18217	0.54170	0.98952	0.00615	-0.01817	-1.30245	1.30245
0.28220	4.18220	0.54188	0.98973	0.00615	-0.01815	-1.30238	1.30238
