1.3660	5.2660	-0.0167	-0.0522	-0.0235	-0.0451	-0.0608	0.0608
1.3667	5.2667	-0.0168	-0.0522	-0.0233	-0.0451	-0.0606	0.0606
1.3668	5.2668	-0.0168	-0.0522	-0.0233	-0.0451	-0.0606	0.0606
1.3668	5.2668	-0.0168	-0.0522	-0.0233	-0.0451	-0.0606	0.0606
1.3669	5.2669	-0.0168	-0.0522	-0.0233	-0.0451	-0.0606	0.0606
1.3816	5.2816	-0.0182	-0.0518	-0.0198	-0.0437	-0.0565	0.0565
1.3821	5.2821	-0.0182	-0.0517	-0.0196	-0.0436	-0.0564	0.0564
1.4026	5.3026	-0.0166	-0.0497	-0.0148	-0.0404	-0.0511	0.0511
1.4032	5.3032	-0.0161	-0.0496	-0.0147	-0.0403	-0.0510	0.0510
1.4039	5.3039	-0.0156	-0.0495	-0.0145	-0.0402	-0.0508	0.0508
1.4039	5.3039	-0.0156	-0.0495	-0.0145	-0.0402	-0.0508	0.0508
1.4039	5.3039	-0.0156	-0.0495	-0.0145	-0.0402	-0.0508	0.0508
1.4046	5.3046	-0.0150	-0.0494	-0.0143	-0.0401	-0.0506	0.0506
1.4199	5.3199	-0.0034	-0.0469	-0.0110	-0.0370	-0.0471	0.0471
1.4407	5.3407	0.0240	-0.0425	-0.0069	-0.0322	-0.0427	0.0427
1.4415	5.3415	0.0247	-0.0424	-0.0067	-0.0320	-0.0425	0.0425
1.4420	5.3420	0.0250	-0.0423	-0.0067	-0.0319	-0.0424	0.0424
1.4420	5.3420	0.0251	-0.0423	-0.0067	-0.0319	-0.0424	0.0424
1.4420	5.3420	0.0251	-0.0422	-0.0067	-0.0319	-0.0424	0.0424
1.4422	5.3422	0.0252	-0.0422	-0.0066	-0.0318	-0.0424	0.0424
1.4632	5.3632	0.0432	-0.0371	-0.0032	-0.0266	-0.0383	0.0383
1.4641	5.3641	0.0443	-0.0368	-0.0031	-0.0264	-0.0382	0.0382
1.4642	5.3642	0.0444	-0.0368	-0.0030	-0.0264	-0.0382	0.0382
1.4645	5.3645	0.0448	-0.0367	-0.0030	-0.0263	-0.0381	0.0381
1.4811	5.3811	0.0653	-0.0324	-0.0008	-0.0221	-0.0352	0.0352
1.4823	5.3823	0.0676	-0.0320	-0.0007	-0.0218	-0.0350	0.0350
1.4831	5.3831	0.0691	-0.0318	-0.0006	-0.0216	-0.0349	0.0349
1.4831	5.3831	0.0691	-0.0318	-0.0006	-0.0216	-0.0349	0.0349
1.4831	5.3831	0.0692	-0.0318	-0.0006	-0.0216	-0.0349	0.0349
1.4833	5.3833	0.0694	-0.0318	-0.0006	-0.0216	-0.0349	0.0349
1.5008	5.4008	0.1026	-0.0270	0.0012	-0.0173	-0.0321	0.0321
1.5202	5.4202	0.1780	-0.0218	0.0027	-0.0129	-0.0292	0.0292
1.5212	5.4212	0.1797	-0.0216	0.0028	-0.0127	-0.0291	0.0291
1.5219	5.4219	0.1809	-0.0214	0.0028	-0.0125	-0.0290	0.0290
1.5219	5.4219	0.1810	-0.0214	0.0028	-0.0125	-0.0290	0.0290
1.5220	5.4220	0.1810	-0.0214	0.0028	-0.0125	-0.0290	0.0290
1.5226	5.4226	0.1821	-0.0212	0.0028	-0.0124	-0.0289	0.0289
1.5407	5.4407	0.2135	-0.0166	0.0037	-0.0086	-0.0265	0.0265
